source,target,relation,weight
"P171","METH_Charge_excitation_strategy","uses","1"
"P171","METH_multi_utilization_of_waste_wind_energy","uses","1"
"P171","METH_power_output_measurement","uses","1"
"P171","METH_frequency_analysis","uses","1"
"P171","CONC_Fatigue_Resistance","addresses","1"
"P171","CONC_Energy_Harvesting","addresses","1"
"P171","INST_Chung_ang_University","from","1"
"P172","MAT_BaTiO__La_nanoparticles","studies","1"
"P172","MAT_poly__nanofiber_membrane","studies","1"
"P172","METH_Electrospinning","uses","1"
"P172","METH_dielectric_constant_measurement","uses","1"
"P172","METH_single_electrode_mode_TENG_fabrication","uses","1"
"P172","METH_wireless_power_transmission_demonstratio","uses","1"
"P172","CONC_Triboelectricity","addresses","1"
"P172","CONC_Nanocomposites","addresses","1"
"P172","CONC_Membranes","addresses","1"
"P172","INST_Henan_University","from","1"
"P173","MAT_Tribovoltaic_nanogenerators___semiconduc","studies","1"
"P173","MAT_GaN","studies","1"
"P173","MAT_organic_semiconductors_","studies","1"
"P173","MAT_metal_semiconductor_contacts","studies","1"
"P173","MAT_p_n_junctions","studies","1"
"P173","METH_Comprehensive_review_of_TVNG_mechanisms","uses","1"
"P173","METH_materials","uses","1"
"P173","METH_and_applications","uses","1"
"P173","CONC_Interfaces","addresses","1"
"P173","CONC_Surface_Properties","addresses","1"
"P173","INST_Yonsei_University","from","1"
"P174","MAT_Triboelectric_nanogenerators_with_variou","studies","1"
"P174","MAT_power_management_system","studies","1"
"P174","METH_Triboelectric_charge_modulation_techniqu","uses","1"
"P174","METH_impedance_matching","uses","1"
"P174","METH_power_management_circuit_design","uses","1"
"P174","CONC_Sensing","addresses","1"
"P174","INST_Kyung_Hee_University","from","1"
"P175","MAT_TENG_for_marine_applications__wave_energ","studies","1"
"P175","MAT_self_powered_ocean_sensors","studies","1"
"P175","MAT_marine_electrochemical_technologies","studies","1"
"P175","METH_Comprehensive_review_of_TENG_based_marin","uses","1"
"P175","CONC_Polymer_Networks","addresses","1"
"P175","CONC_Sensing","addresses","1"
"P175","CONC_Energy_Harvesting","addresses","1"
"P175","INST_Beijing_Jiaotong_University","from","1"
"P176","MAT_Angle_resolved_TENG___metal_balls","studies","1"
"P176","MAT_inverted_conical_unit","studies","1"
"P176","MAT_fluorinated_ethylene_propylene__film","studies","1"
"P176","MAT_multiple_sector_like_electrodes","studies","1"
"P176","METH_SEC_GPC","uses","1"
"P176","METH_angle_resolution_testing","uses","1"
"P176","METH_underwater_vibration_localization","uses","1"
"P176","METH_trigonometric_positioning","uses","1"
"P176","INST_CAS_Center_for_Excellence_in_Nanoscience","from","1"
"P177","MAT_Molecular_crystals","studies","1"
"P177","MAT_flexible_crystals","studies","1"
"P177","MAT_photoresponsive_crystals","studies","1"
"P177","MAT_multicomponent_pharmaceutical_crystals","studies","1"
"P177","METH_Graph_neural_network","uses","1"
"P177","METH_data_augmentation","uses","1"
"P177","METH_crystal_structure_descriptor","uses","1"
"P177","METH_prediction_of_mechanical_properties","uses","1"
"P177","METH_experimental_validation","uses","1"
"P177","CONC_Piezoelectricity","addresses","1"
"P177","CONC_Polymer_Networks","addresses","1"
"P177","INST_Tianjin_University","from","1"
"P178","MAT_PVDF","studies","1"
"P178","MAT_tribo_piezoelectric_hybrid_nanogenerator","studies","1"
"P178","METH_First_Principles_Calculation","uses","1"
"P178","METH_PFM","uses","1"
"P178","METH_compression_testing","uses","1"
"P178","METH_bearing_monitoring_demonstration","uses","1"
"P178","CONC_Piezoelectricity","addresses","1"
"P178","CONC_Ferroelectricity","addresses","1"
"P178","CONC_Triboelectricity","addresses","1"
"P178","CONC_Interfaces","addresses","1"
"P178","INST_Beijing_Institute_of_Technology","from","1"
"P179","MAT_Polyurethane","studies","1"
"P179","MAT_polytetrafluoroethylene__nanoparticles","studies","1"
"P179","MAT_elastic_material_based_TENG","studies","1"
"P179","METH_TEM","uses","1"
"P179","METH_gradient_nano_doping_strategy","uses","1"
"P179","METH_triboelectric_charge_density_measurement","uses","1"
"P179","METH_self_powered_smart_boxing_bag_demonstrat","uses","1"
"P179","CONC_Triboelectricity","addresses","1"
"P179","INST_Inner_Mongolia_University_of_Technology","from","1"
"P180","MAT_Contact_separation_mode_TENG__with_vario","studies","1"
"P180","METH_Space_tribo_charge_region__model","uses","1"
"P180","METH_equivalent_charge_plane__model","uses","1"
"P180","METH_electrostatic_analysis","uses","1"
"P180","METH_experimental_validation","uses","1"
"P180","CONC_Triboelectricity","addresses","1"
"P180","CONC_Surface_Properties","addresses","1"
"P181","MAT_Polymers","studies","1"
"P181","MAT_polymer_SMILES_sequences","studies","1"
"P181","METH_Transformer_model_with_self_attention","uses","1"
"P181","METH_polymer_tokenizer_with_chemical_awarenes","uses","1"
"P181","METH_Masked_Language_Modeling__pretraining","uses","1"
"P181","METH_benchmark_evaluation_on_10_polymer_prope","uses","1"
"P181","CONC_Crosslinking","addresses","1"
"P181","CONC_Copolymers","addresses","1"
"P181","INST_Carnegie_Mellon_University","from","1"
"P182","MAT_Graphene","studies","1"
"P182","MAT_Fe_N","studies","1"
"P182","MAT_Graphene","studies","1"
"P182","METH___learning_approach","uses","1"
"P182","METH_graph_neural_network","uses","1"
"P182","METH_electronic_scalar_features_as_node_level","uses","1"
"P182","METH_orbital_resolved_projectors","uses","1"
"P182","METH_applied_potential_","uses","1"
"P182","METH_cross_validation_with_leave_one_out_stra","uses","1"
"P182","CONC_Interfaces","addresses","1"
"P182","CONC_Surface_Properties","addresses","1"
"P183","MAT_Metal_and_alloy_slabs_with_adsorbates","studies","1"
"P183","MAT_oxides","studies","1"
"P183","MAT_clusters","studies","1"
"P183","MAT_2D_materials","studies","1"
"P183","MAT_small_molecules","studies","1"
"P183","METH_CLAM____pretrained_ML_interatomic_potent","uses","1"
"P183","METH_local_fine_tuning_algorithm","uses","1"
"P183","METH_MD_Simulation","uses","1"
"P183","METH_transition_state_searches","uses","1"
"P183","METH_DFT","uses","1"
"P183","CONC_Polymer_Networks","addresses","1"
"P183","CONC_Interfaces","addresses","1"
"P184","MAT_Metal_organic_frameworks__for_CO__captur","studies","1"
"P184","MAT__160","studies","1"
"P184","MAT_000_hypothetical_MOFs","studies","1"
"P184","MAT_tens_of_thousands_of_synthesized_MOFs","studies","1"
"P184","METH_Review__high_throughput_computational_sc","uses","1"
"P184","METH_DFT","uses","1"
"P184","METH_transition_state_theory","uses","1"
"P184","METH_flexible_force_fields","uses","1"
"P184","METH_machine_learning","uses","1"
"P184","METH_large_language_models","uses","1"
"P184","METH_automated_self_driving_laboratories","uses","1"
"P184","INST_Zhengzhou_University","from","1"
"P185","MAT_Polymeric_systems","studies","1"
"P185","MAT_polymer_reaction_engineering","studies","1"
"P185","METH_Comprehensive_review_of_ML_techniques_in","uses","1"
"P185","METH_classification_","uses","1"
"P185","METH_unsupervised_learning","uses","1"
"P185","METH_reinforcement_learning","uses","1"
"P185","METH_physics_informed_neural_networks","uses","1"
"P185","INST_POLYMAT","from","1"
"P186","MAT_Polymers","studies","1"
"P186","MAT_antimicrobial_polymers","studies","1"
"P186","METH_PerioGT_framework__periodicity_aware_gra","uses","1"
"P186","METH_contrastive_learning_with_periodicity_pr","uses","1"
"P186","METH_graph_augmentation_with_virtual_nodes","uses","1"
"P186","METH_ROMP","uses","1"
"P186","METH_wet_lab_experimental_validation","uses","1"
"P186","CONC_Crosslinking","addresses","1"
"P186","CONC_Copolymers","addresses","1"
"P186","CONC_Block_Copolymers","addresses","1"
"P186","INST_Zhejiang_University","from","1"
"P187","MAT_Polymers_with_various_architectures__lin","studies","1"
"P187","MAT_branched","studies","1"
"P187","MAT_star","studies","1"
"P187","MAT_network_","studies","1"
"P187","MAT_molecular_mass_distribution","studies","1"
"P187","METH_Hierarchical_graph_convolutional_network","uses","1"
"P187","METH_kinetic_Monte_Carlo__simulation_for_grap","uses","1"
"P187","METH_SEM","uses","1"
"P187","METH_MMD_integration","uses","1"
"P187","CONC_Topology","addresses","1"
"P187","INST_Friedrich_Schiller_University_Jena","from","1"
"P188","MAT_Polyurethane","studies","1"
"P188","MAT_isocyanates","studies","1"
"P188","MAT_chain_extenders","studies","1"
"P188","METH_Multi_target_regression_ML_models","uses","1"
"P188","METH_domain_knowledge_augmented_feature_engin","uses","1"
"P188","METH_composition_processing_structure_propert","uses","1"
"P188","METH_SHAP_explainability","uses","1"
"P188","CONC_Dynamic_Covalent_Chemistry","addresses","1"
"P188","CONC_Fatigue_Resistance","addresses","1"
"P188","CONC_Bio_based_Materials","addresses","1"
"P188","INST_Guizhou_University","from","1"
"P189","MAT_Solid_state_electrolytes___lithium_based","studies","1"
"P189","MAT_sodium_based","studies","1"
"P189","MAT_polymer_electrolytes","studies","1"
"P189","MAT_ceramic_electrolytes","studies","1"
"P189","METH_Review_of_ML_approaches_for_SSE__classic","uses","1"
"P189","METH_graph_neural_networks","uses","1"
"P189","METH_ML_interatomic_potentials","uses","1"
"P189","METH_generative_models_for_de_novo_design","uses","1"
"P189","CONC_Sustainability","addresses","1"
"P190","MAT_Carbon_Nanotubes","studies","1"
"P190","MAT_Graphene","studies","1"
"P190","MAT_conducting_polymers__PPy","studies","1"
"P190","MAT_PEDOT_PSS","studies","1"
"P190","MAT_piezoelectric_polymers","studies","1"
"P190","MAT_Hydrogels","studies","1"
"P190","MAT_perovskites","studies","1"
"P190","MAT_MXenes","studies","1"
"P190","METH_Comprehensive_review_of_soft_multifuncti","uses","1"
"P190","CONC_Self_Healing","addresses","1"
"P190","CONC_Biocompatibility","addresses","1"
"P190","CONC_Polymer_Networks","addresses","1"
"P190","CONC_Interfaces","addresses","1"
"P190","CONC_Soft_Robotics","addresses","1"
"P190","CONC_Sensing","addresses","1"
"P190","INST_Pohang_University_of_Science_and_Technol","from","1"
"P191","MAT_Neutral_organic_molecules_in_various_sol","studies","1"
"P191","METH_Thermodynamic_fusion_cycle___ML_predicti","uses","1"
"P191","METH_fusion_enthalpy","uses","1"
"P191","METH_melting_point","uses","1"
"P191","METH_SEM","uses","1"
"P191","METH_tested_on__100","uses","1"
"P191","METH_000_experimental_solubility_values","uses","1"
"P191","CONC_Crystallization","addresses","1"
"P192","MAT_Semicrystalline_polymers","studies","1"
"P192","MAT_liquid_crystalline_cybotactic_nematics","studies","1"
"P192","METH_SAXS","uses","1"
"P192","METH_2D_intensity_distribution_modeling","uses","1"
"P192","METH_equilibrium_distribution_of_molecular_or","uses","1"
"P192","CONC_Copolymers","addresses","1"
"P192","CONC_Block_Copolymers","addresses","1"
"P192","INST_Cornell_University","from","1"
"P193","MAT_PLA","studies","1"
"P193","MAT_PBS","studies","1"
"P193","MAT_PEF__and_aromatic__vanillin","studies","1"
"P193","MAT_furan","studies","1"
"P193","MAT_terpenoid_based_","studies","1"
"P193","MAT_bio_based_monomers_from_renewable_resour","studies","1"
"P193","MAT_Polyesters","studies","1"
"P193","METH_Comprehensive_review_of_bio_based_polyes","uses","1"
"P193","METH_ring_opening_polymerization_","uses","1"
"P193","METH_copolymerization_modification","uses","1"
"P193","CONC_Sustainability","addresses","1"
"P193","CONC_Bio_based_Materials","addresses","1"
"P193","CONC_Copolymers","addresses","1"
"P193","INST_Beijing_University_of_Chemical_Technolog","from","1"
"P194","MAT_PAN","studies","1"
"P194","MAT_PAN","studies","1"
"P194","MAT_high_temp_polymers_","studies","1"
"P194","MAT_PAN","studies","1"
"P194","METH_Comprehensive_review_of_PAN_piezoelectri","uses","1"
"P194","METH_structure","uses","1"
"P194","METH_fabrication","uses","1"
"P194","METH_and_applications","uses","1"
"P194","CONC_Hydrogen_Bonding","addresses","1"
"P194","CONC_Piezoelectricity","addresses","1"
"P194","CONC_Polymer_Blending","addresses","1"
"P194","CONC_Sensing","addresses","1"
"P194","INST_Tiangong_University","from","1"
"P195","MAT_Calcium_phosphate__clusters","studies","1"
"P195","MAT_Polyacrylates","studies","1"
"P195","MAT_hydroxyapatite__nanorods","studies","1"
"P195","METH_H_bonding_stabilization_in_ethanol","uses","1"
"P195","METH_sequential_destabilization__H_O_addition","uses","1"
"P195","METH_competitive_capping_agents","uses","1"
"P195","METH_mild_heating_","uses","1"
"P195","METH_mineralization_control","uses","1"
"P195","CONC_Phase_Separation","addresses","1"
"P195","CONC_Hydrogen_Bonding","addresses","1"
"P195","CONC_Polymer_Networks","addresses","1"
"P195","CONC_Interfaces","addresses","1"
"P196","MAT_Polyesters","studies","1"
"P196","MAT_Elastomers","studies","1"
"P196","MAT_Polyurethane","studies","1"
"P196","MAT_bio_based_monomers__diacid","studies","1"
"P196","MAT_diol","studies","1"
"P196","MAT_diamine","studies","1"
"P196","MAT_diisocyanate_","studies","1"
"P196","MAT_Elastomers","studies","1"
"P196","MAT_protein_based","studies","1"
"P196","MAT_polysaccharide_based_","studies","1"
"P196","METH_Comprehensive_review_of_bio_based_elasto","uses","1"
"P196","METH_synthesis","uses","1"
"P196","METH_and_biomedical_applications","uses","1"
"P196","CONC_Fatigue_Resistance","addresses","1"
"P196","CONC_Rheology","addresses","1"
"P196","CONC_Biocompatibility","addresses","1"
"P196","CONC_Biodegradability","addresses","1"
"P196","CONC_Bio_based_Materials","addresses","1"
"P196","CONC_Sensing","addresses","1"
"P196","INST_Beijing_University_of_Chemical_Technolog","from","1"
"P197","MAT_Linear_and_ring_polymers_in_nanopores_na","studies","1"
"P197","METH_MD_Simulation","uses","1"
"P197","METH_scaling_analysis","uses","1"
"P197","METH_theoretical_derivation","uses","1"
"P198","MAT_Star_polymers_with_varying_functionality","studies","1"
"P198","METH_MD_Simulation","uses","1"
"P199","MAT_PVDF","studies","1"
"P199","MAT_PVDF","studies","1"
"P199","MAT_PVDF","studies","1"
"P199","MAT_PLLA","studies","1"
"P199","MAT_odd_numbered_nylons","studies","1"
"P199","MAT_Cellulose","studies","1"
"P199","MAT_Silk","studies","1"
"P199","MAT_Collagen","studies","1"
"P199","MAT_Polyurea","studies","1"
"P199","MAT_PLA","studies","1"
"P199","METH_Comprehensive_review_of_piezoelectric_po","uses","1"
"P199","METH_symmetry_requirements","uses","1"
"P199","METH_mechanisms","uses","1"
"P199","METH_processing","uses","1"
"P199","METH_and_applications","uses","1"
"P199","CONC_Hydrogen_Bonding","addresses","1"
"P199","CONC_Piezoelectricity","addresses","1"
"P199","CONC_Biocompatibility","addresses","1"
"P199","CONC_Actuation","addresses","1"
"P199","CONC_Sensing","addresses","1"
"P199","CONC_Energy_Harvesting","addresses","1"
"P199","INST_University_of_Cambridge","from","1"
"P200","MAT_Knotted_polymers","studies","1"
"P200","METH_Tube_model_analysis","uses","1"
"P200","METH_MD_Simulation","uses","1"
"P200","METH_phase_diagram_construction","uses","1"
"P201","MAT_Ionic_Liquids","studies","1"
"P201","MAT_various_ammonium_phosphonium_based_PILs","studies","1"
"P201","METH_Comprehensive_review_of_PIL_formation","uses","1"
"P201","METH_physicochemical_properties","uses","1"
"P201","METH_and_applications","uses","1"
"P201","CONC_Self_Assembly","addresses","1"
"P201","CONC_Glass_Transition","addresses","1"
"P201","CONC_Surface_Properties","addresses","1"
"P201","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P201","CONC_Membranes","addresses","1"
"P201","INST_CSIRO_Molecular_and_Health_Technologies","from","1"
"P202","MAT_Homopolymers_in_good_solvents","studies","1"
"P202","METH_Modified_eight_site_bond_fluctuation_Mon","uses","1"
"P202","METH_bond_angle_constraint","uses","1"
"P202","METH_persistence_length_analysis","uses","1"
"P202","METH_equivalent_ellipsoid_model","uses","1"
"P202","INST_Changchun_Institute_of_Applied_Chemistry","from","1"
"P203","MAT_Entangled_polymer_melts","studies","1"
"P203","METH_MD_Simulation","uses","1"
"P203","METH_steady_shear_analysis","uses","1"
"P203","METH_stress_plateau_characterization","uses","1"
"P203","CONC_Phase_Separation","addresses","1"
"P203","CONC_Polymer_Networks","addresses","1"
"P204","MAT_Linear_and_ring_polymers_in_nanochannels","studies","1"
"P204","METH_MD_Simulation","uses","1"
"P205","MAT_Telechelic_reversible_associating_polyme","studies","1"
"P205","METH_Langevin_dynamics_simulation","uses","1"
"P205","METH_start_up_shear_flow_analysis","uses","1"
"P205","METH_stress_structure_relationship","uses","1"
"P205","CONC_Crosslinking","addresses","1"
"P205","CONC_Relaxation_Dynamics","addresses","1"
"P205","CONC_Polymer_Networks","addresses","1"
"P205","INST_Jilin_University","from","1"
"P206","MAT_PVDF","studies","1"
"P206","MAT_all_polymer_piezo_ionic_electric_electro","studies","1"
"P206","METH_Sandwich_structure_fabrication","uses","1"
"P206","METH_piezoelectric_piezoionic_coupling_charac","uses","1"
"P206","METH_d___measurement","uses","1"
"P206","METH_pressure_sensitivity_testing","uses","1"
"P206","METH_power_output_measurement","uses","1"
"P206","CONC_Piezoelectricity","addresses","1"
"P206","CONC_Interfaces","addresses","1"
"P206","CONC_Sensing","addresses","1"
"P206","INST_Southwest_Jiaotong_University","from","1"
"P207","MAT_Liquid_Crystal_Elastomers","studies","1"
"P207","MAT_Au_nanoparticles_","studies","1"
"P207","METH_1D_string_model","uses","1"
"P207","METH_order_parameter_for_active_deformation","uses","1"
"P207","METH_TEM","uses","1"
"P207","METH_independent_parameter_measurement","uses","1"
"P207","METH_numerical_algorithm","uses","1"
"P207","METH_PID_control_simulation","uses","1"
"P207","CONC_Fatigue_Resistance","addresses","1"
"P207","CONC_Viscoelasticity","addresses","1"
"P207","CONC_Actuation","addresses","1"
"P207","CONC_Soft_Robotics","addresses","1"
"P207","INST_Tsinghua_University","from","1"
"P208","MAT_Block_Copolymers","studies","1"
"P208","METH_Monte_Carlo_simulation","uses","1"
"P208","METH_confined_between_asymmetric_hard_walls","uses","1"
